s	r	d	f	mean	sd
0.1	0.0001	3	0.95	3.4	0.489897948556636
0.1	0.0001	3	1	3.4	0.489897948556636
0.1	0.0001	3	1.05	3.6	0.8
0.1	0.0001	3	1.1	3.4	0.489897948556636
0.1	0.0001	3	1.15	3.2	0.4
0.1	0.0001	3	1.2	3.8	0.4
0.1	0.0001	3	1.25	3.6	0.489897948556636
0.1	0.0001	3	1.3	4	0.632455532033676
0.1	0.0001	3	1.35	3.8	1.16619037896906
0.1	0.0001	3	1.4	3.2	0.748331477354788
0.1	0.0001	3	1.45	2.8	0.748331477354788
0.1	0.0001	3	1.5	2.6	0.8
0.1	0.0001	4	0.1	0	0
0.1	0.0001	4	0.15	0	0
0.1	0.0001	4	0.2	0.2	0.4
0.1	0.0001	4	0.25	0.2	0.4
0.1	0.0001	4	0.3	0.4	0.8
0.1	0.0001	4	0.35	1.6	1.01980390271856
0.1	0.0001	4	0.4	2.6	0.8
0.1	0.0001	4	0.45	2.8	1.46969384566991
0.1	0.0001	4	0.5	3.6	1.49666295470958
0.1	0.0001	4	0.55	5.6	1.01980390271856
0.1	0.0001	4	0.6	5	1.54919333848297
0.1	0.0001	4	0.65	5.2	1.16619037896906
0.1	0.0001	4	0.7	4.6	0.8
0.1	0.0001	4	0.75	4.4	0.8
0.1	0.0001	4	0.8	4.8	0.748331477354788
0.1	0.0001	4	0.85	4.4	1.49666295470958
0.1	0.0001	4	0.9	4.6	0.8
0.1	0.0001	4	0.95	4.4	0.489897948556636
0.1	0.0001	4	1	4.2	0.4
0.1	0.0001	4	1.05	3.8	0.748331477354788
0.1	0.0001	4	1.1	3.8	0.4
0.1	0.0001	4	1.15	3.6	0.8
0.1	0.0001	4	1.2	4	1.09544511501033
0.1	0.0001	4	1.25	3.2	0.4
0.1	0.0001	4	1.3	3.8	0.748331477354788
0.1	0.0001	4	1.35	3.6	0.489897948556636
0.1	0.0001	4	1.4	2.8	0.4
0.1	0.0001	4	1.45	4	0.894427190999916
0.1	0.0001	4	1.5	3	0.632455532033676
0.1	0.0001	5	0.1	0	0
0.1	0.0001	5	0.15	0	0
0.1	0.0001	5	0.2	0	0
0.1	0.0001	5	0.25	0.8	0.748331477354788
0.1	0.0001	5	0.3	1.8	0.979795897113271
0.1	0.0001	5	0.35	2.2	1.16619037896906
0.1	0.0001	5	0.4	3.6	0.489897948556636
0.1	0.0001	5	0.45	6	0.894427190999916
0.1	0.0001	5	0.5	5.8	0.748331477354788
0.1	0.0001	5	0.55	6	1.54919333848297
0.1	0.0001	5	0.6	5	0.632455532033676
0.1	0.0001	5	0.65	5.4	1.01980390271856
0.1	0.0001	5	0.7	5.6	0.8
0.1	0.0001	5	0.75	4.6	0.8
0.1	0.0001	5	0.8	4.8	0.748331477354788
0.1	0.0001	5	0.85	5.6	0.8
0.1	0.0001	5	0.9	4.8	1.16619037896906
0.1	0.0001	5	0.95	4.4	1.01980390271856
0.1	0.0001	5	1	4.2	0.4
0.1	0.0001	5	1.05	4	0
0.1	0.0001	5	1.1	4.6	1.01980390271856
0.1	0.0001	5	1.15	2.8	0.4
0.1	0.0001	5	1.2	3.4	0.8
0.1	0.0001	5	1.25	3.2	0.4
0.1	0.0001	5	1.3	2.8	0.4
0.1	0.0001	5	1.35	4	1.26491106406735
0.1	0.0001	5	1.4	3.2	0.4
0.1	0.0001	5	1.45	3	0.894427190999916
0.1	0.0001	5	1.5	2.8	0.748331477354788
0.1	0.0001	6	0.1	0	0
0.1	0.0001	6	0.15	0	0
0.1	0.0001	6	0.2	0.6	1.2
0.1	0.0001	6	0.25	2	1.09544511501033
0.1	0.0001	6	0.3	1.4	1.01980390271856
0.1	0.0001	6	0.35	3.8	1.93907194296653
0.1	0.0001	6	0.4	7.8	1.32664991614216
0.1	0.0001	6	0.45	6.6	0.489897948556636
0.1	0.0001	6	0.5	6.2	1.16619037896906
0.1	0.0001	6	0.55	5.6	0.489897948556636
0.1	0.0001	6	0.6	5.6	0.489897948556636
0.1	0.0001	6	0.65	4.6	0.489897948556636
0.1	0.0001	6	0.7	5.4	1.01980390271856
0.1	0.0001	6	0.75	6	1.4142135623731
0.1	0.0001	6	0.8	5.8	0.979795897113271
0.1	0.0001	6	0.85	5.2	0.979795897113271
0.1	0.0001	6	0.9	4.2	0.4
0.1	0.0001	6	0.95	4.6	1.2
0.1	0.0001	6	1	4.2	0.4
0.1	0.0001	6	1.05	4	0.632455532033676
0.1	0.0001	6	1.1	4.2	0.748331477354788
0.1	0.0001	6	1.15	3	0
0.1	0.0001	6	1.2	3.4	0.489897948556636
0.1	0.0001	6	1.25	3	0.632455532033676
0.1	0.0001	6	1.3	3.4	0.8
0.1	0.0001	6	1.35	3.2	0.748331477354788
0.1	0.0001	6	1.4	3.2	0.4
0.1	0.0001	6	1.45	3	0.632455532033676
0.1	0.0001	6	1.5	3	0.632455532033676
0.1	0.0001	7	0.1	0	0
0.1	0.0001	7	0.15	0	0
0.1	0.0001	7	0.2	0	0
0.1	0.0001	7	0.25	1.2	1.6
0.1	0.0001	7	0.3	2	1.78885438199983
0.1	0.0001	7	0.35	8	1.09544511501033
0.1	0.0001	7	0.4	6.6	0.489897948556636
0.1	0.0001	7	0.45	6.4	0.8
0.1	0.0001	7	0.5	6.6	1.35646599662505
0.1	0.0001	7	0.55	6.2	1.46969384566991
0.1	0.0001	7	0.6	6.4	0.8
0.1	0.0001	7	0.65	6.2	0.748331477354788
0.1	0.0001	7	0.7	5.8	0.4
0.1	0.0001	7	0.75	5.4	1.01980390271856
0.1	0.0001	7	0.8	4.6	0.8
0.1	0.0001	7	0.85	4.2	0.748331477354788
0.1	0.0001	7	0.9	3.2	0.4
0.1	0.0001	7	0.95	4	1.26491106406735
0.1	0.0001	7	1	4.2	0.748331477354788
0.1	0.0001	7	1.05	4.6	0.489897948556636
0.1	0.0001	7	1.1	4	1.09544511501033
0.1	0.0001	7	1.15	3.6	0.8
0.1	0.0001	7	1.2	3	0.632455532033676
0.1	0.0001	7	1.25	3.4	0.8
0.1	0.0001	7	1.3	3	0
0.1	0.0001	7	1.35	3.2	0.4
0.1	0.0001	7	1.4	3	0.632455532033676
0.1	0.0001	7	1.45	3.6	0.8
0.1	0.0001	7	1.5	3.2	0.748331477354788
0.1	0.0001	8	0.1	0	0
0.1	0.0001	8	0.15	0	0
0.1	0.0001	8	0.2	0.2	0.4
0.1	0.0001	8	0.25	1	0.894427190999916
0.1	0.0001	8	0.3	5.8	2.03960780543711
0.1	0.0001	8	0.35	8.6	0.8
0.1	0.0001	8	0.4	7	0.632455532033676
0.1	0.0001	8	0.45	7.2	0.748331477354788
0.1	0.0001	8	0.5	6	0.632455532033676
0.1	0.0001	8	0.55	7	2.36643191323985
0.1	0.0001	8	0.6	5.8	0.4
0.1	0.0001	8	0.65	6	1.26491106406735
0.1	0.0001	8	0.7	5.4	0.8
0.1	0.0001	8	0.75	4.8	0.748331477354788
0.1	0.0001	8	0.8	4.4	0.489897948556636
0.1	0.0001	8	0.85	5	0.894427190999916
0.1	0.0001	8	0.9	4.4	0.8
0.1	0.0001	8	0.95	3.8	0.4
0.1	0.0001	8	1	4	0
0.1	0.0001	8	1.05	4.4	1.01980390271856
0.1	0.0001	8	1.1	3.8	0.4
0.1	0.0001	8	1.15	3.2	0.4
0.1	0.0001	8	1.2	3.4	0.489897948556636
0.1	0.0001	8	1.25	3.4	0.8
0.1	0.0001	8	1.3	3.4	0.489897948556636
0.1	0.0001	8	1.35	3.4	0.489897948556636
0.1	0.0001	8	1.4	3.2	0.4
0.1	0.0001	8	1.45	3.2	0.4
0.1	0.0001	8	1.5	3.2	0.4
0.1	0.0001	9	0.1	0	0
0.1	0.0001	9	0.15	0	0
0.1	0.0001	9	0.2	0	0
0.1	0.0001	9	0.25	1.4	1.49666295470958
0.1	0.0001	9	0.3	4.4	2.87054001888146
0.1	0.0001	9	0.35	8	1.09544511501033
0.1	0.0001	9	0.4	7.2	0.748331477354788
0.1	0.0001	9	0.45	6.6	0.8
0.1	0.0001	9	0.5	6.4	0.489897948556636
0.1	0.0001	9	0.55	6.8	1.46969384566991
0.1	0.0001	9	0.6	6.6	1.2
0.1	0.0001	9	0.65	6.6	0.8
0.1	0.0001	9	0.7	4.6	0.489897948556636
0.1	0.0001	9	0.75	5	0.632455532033676
0.1	0.0001	9	0.8	4.2	0.748331477354788
0.1	0.0001	9	0.85	5	0.632455532033676
0.1	0.0001	9	0.9	4	0.894427190999916
0.1	0.0001	9	0.95	4.2	0.4
0.1	0.0001	9	1	4.4	0.8
0.1	0.0001	9	1.05	4	0
0.1	0.0001	9	1.1	4.6	0.489897948556636
0.1	0.0001	9	1.15	3.8	0.748331477354788
0.1	0.0001	9	1.2	3.2	0.4
0.1	0.0001	9	1.25	3.2	0.4
0.1	0.0001	9	1.3	3.6	0.8
0.1	0.0001	9	1.35	3.2	0.979795897113271
0.1	0.0001	9	1.4	2.8	0.4
0.1	0.0001	9	1.45	3	0.632455532033676
0.1	0.0001	9	1.5	3.2	0.4
0.1	0.0001	10	0.1	0	0
0.1	0.0001	10	0.15	0.4	0.8
0.1	0.0001	10	0.2	0.4	0.489897948556636
0.1	0.0001	10	0.25	1.6	1.85472369909914
0.1	0.0001	10	0.3	6	4.14728827066554
0.1	0.0001	10	0.35	7.2	1.6
0.1	0.0001	10	0.4	6.8	0.748331477354788
0.1	0.0001	10	0.45	6.4	0.489897948556636
0.1	0.0001	10	0.5	7	0.632455532033676
0.1	0.0001	10	0.55	7.2	1.46969384566991
0.1	0.0001	10	0.6	6.2	1.72046505340853
0.1	0.0001	10	0.65	6.4	0.489897948556636
0.1	0.0001	10	0.7	4.8	0.748331477354788
0.1	0.0001	10	0.75	4.8	0.748331477354788
0.1	0.0001	10	0.8	5.2	0.979795897113271
0.1	0.0001	10	0.85	5	0.632455532033676
0.1	0.0001	10	0.9	4.4	0.489897948556636
0.1	0.0001	10	0.95	4.4	0.489897948556636
0.1	0.0001	10	1	3.8	0.979795897113271
0.1	0.0001	10	1.05	4.2	0.979795897113271
0.1	0.0001	10	1.1	3.6	0.489897948556636
0.1	0.0001	10	1.15	3.2	0.4
0.1	0.0001	10	1.2	3.2	0.4
0.1	0.0001	10	1.25	3	0.632455532033676
0.1	0.0001	10	1.3	3.8	0.748331477354788
0.1	0.0001	10	1.35	2.8	0.748331477354788
0.1	0.0001	10	1.4	3.8	0.748331477354788
0.1	0.0001	10	1.45	3.2	0.748331477354788
0.1	0.0001	10	1.5	3.4	0.489897948556636
0.1	0.001	1	0.1	0	0
0.1	0.001	1	0.15	0	0
0.1	0.001	1	0.2	0	0
0.1	0.001	1	0.25	0	0
0.1	0.001	1	0.3	0.4	0.8
0.1	0.001	1	0.35	0.6	0.489897948556636
0.1	0.001	1	0.4	1.5	0.5
0.1	0.001	1	0.45	1.2	0.4
0.1	0.001	1	0.5	1	0
0.1	0.001	1	0.55	1	0
0.1	0.001	1	0.6	1.6	1.2
0.1	0.001	1	0.65	1.4	0.489897948556636
0.1	0.001	1	0.7	1.2	0.4
0.1	0.001	1	0.75	2.2	1.46969384566991
0.1	0.001	1	0.8	1.4	0.489897948556636
0.1	0.001	1	0.85	1.6	1.2
0.1	0.001	1	0.9	1.25	0.433012701892219
0.1	0.001	1	0.95	2.8	1.46969384566991
0.1	0.001	1	1	1.8	1.16619037896906
0.1	0.001	1	1.05	1.6	0.489897948556636
0.1	0.001	1	1.1	2	0.894427190999916
0.1	0.001	1	1.15	1.6	0.489897948556636
0.1	0.001	1	1.2	1.2	0.4
0.1	0.001	1	1.25	1.8	0.748331477354788
0.1	0.001	1	1.3	2.5	0.5
0.1	0.001	1	1.35	2.6	1.2
0.1	0.001	1	1.4	2.6	1.85472369909914
0.1	0.001	1	1.45	2.5	1.11803398874989
0.1	0.001	1	1.5	3.4	1.35646599662505
0.1	0.001	2	0.1	0	0
0.1	0.001	2	0.15	0	0
0.1	0.001	2	0.2	0.6	0.8
0.1	0.001	2	0.25	1.25	1.29903810567666
0.1	0.001	2	0.3	1.4	1.01980390271856
0.1	0.001	2	0.35	1.6	0.489897948556636
0.1	0.001	2	0.4	3.2	1.6
0.1	0.001	2	0.45	2	0
0.1	0.001	2	0.5	3.2	1.16619037896906
0.1	0.001	2	0.55	3.2	0.748331477354788
0.1	0.001	2	0.6	4.6	1.35646599662505
0.1	0.001	2	0.65	4.4	2.41660919471891
0.1	0.001	2	0.7	4.4	2.33238075793812
0.1	0.001	2	0.75	5.4	1.62480768092719
0.1	0.001	2	0.8	4.4	1.01980390271856
0.1	0.001	2	0.85	4.5	1.6583123951777
0.1	0.001	2	0.9	4.4	0.8
0.1	0.001	2	0.95	4.6	1.74355957741627
0.1	0.001	2	1	4	1.67332005306815
0.1	0.001	2	1.05	7.6	3.13687742827162
0.1	0.001	2	1.1	3.2	1.16619037896906
0.1	0.001	2	1.15	5.6	2.33238075793812
0.1	0.001	2	1.2	5.4	1.01980390271856
0.1	0.001	2	1.25	6	3.03315017762062
0.1	0.001	2	1.3	5.8	2.71293199325011
0.1	0.001	2	1.35	5	1.09544511501033
0.1	0.001	2	1.4	3.8	1.46969384566991
0.1	0.001	2	1.45	5	1.26491106406735
0.1	0.001	2	1.5	4	1.54919333848297
0.1	0.001	3	0.1	0	0
0.1	0.001	3	0.15	0.2	0.4
0.1	0.001	3	0.2	0.2	0.4
0.1	0.001	3	0.25	3.2	2.63818119165458
0.1	0.001	3	0.3	3.8	2.31516738055805
0.1	0.001	3	0.35	4	1.09544511501033
0.1	0.001	3	0.4	4.6	1.2
0.1	0.001	3	0.45	4.8	1.16619037896906
0.1	0.001	3	0.5	5.4	1.35646599662505
0.1	0.001	3	0.55	3.8	0.748331477354788
0.1	0.001	3	0.6	5.2	2.03960780543711
0.1	0.001	3	0.65	6.6	2.41660919471891
0.1	0.001	3	0.7	6.8	2.31516738055804
0.1	0.001	3	0.75	8	2.0976176963403
0.1	0.001	3	0.8	6.4	0.489897948556636
0.1	0.001	3	0.85	6	1.09544511501033
0.1	0.001	3	0.9	6.8	2.03960780543711
0.1	0.001	3	0.95	7.8	1.6
0.1	0.001	3	1	6.6	0.489897948556636
0.1	0.001	3	1.05	5.6	1.85472369909914
0.1	0.001	3	1.1	5.8	1.93907194296653
0.1	0.001	3	1.15	5.2	1.16619037896906
0.1	0.001	3	1.2	5.4	1.49666295470958
0.1	0.001	3	1.25	6.4	1.01980390271856
0.1	0.001	3	1.3	6.2	1.72046505340853
0.1	0.001	3	1.35	6.4	1.62480768092719
0.1	0.001	3	1.4	5.6	1.35646599662505
0.1	0.001	3	1.45	6.4	3.44093010681705
0.1	0.001	3	1.5	5.8	1.16619037896906
0.1	0.001	4	0.1	0	0
0.1	0.001	4	0.15	1.2	1.6
0.1	0.001	4	0.2	2.6	1.85472369909914
0.1	0.001	4	0.25	3.4	1.35646599662505
0.1	0.001	4	0.3	5	1.67332005306815
0.1	0.001	4	0.35	6.6	2.33238075793812
0.1	0.001	4	0.4	5.4	1.01980390271856
0.1	0.001	4	0.45	6.4	1.74355957741627
0.1	0.001	4	0.5	8.4	1.35646599662505
0.1	0.001	4	0.55	10	2.0976176963403
0.1	0.001	4	0.6	9.2	1.93907194296653
0.1	0.001	4	0.65	9	2
0.1	0.001	4	0.7	8.4	1.85472369909914
0.1	0.001	4	0.75	7.4	1.85472369909914
0.1	0.001	4	0.8	7.8	2.92574776766556
0.1	0.001	4	0.85	5.4	0.489897948556636
0.1	0.001	4	0.9	7.6	1.2
0.1	0.001	4	0.95	10	3.03315017762062
0.1	0.001	4	1	7.2	1.93907194296653
0.1	0.001	4	1.05	6.8	0.979795897113271
0.1	0.001	4	1.1	8	1.4142135623731
0.1	0.001	4	1.15	6.6	1.49666295470958
0.1	0.001	4	1.2	6.6	1.62480768092719
0.1	0.001	4	1.25	7.6	1.01980390271856
0.1	0.001	4	1.3	4.2	0.748331477354788
0.1	0.001	4	1.35	5	0.632455532033676
0.1	0.001	4	1.4	5.2	1.93907194296653
0.1	0.001	4	1.45	5.4	1.49666295470958
0.1	0.001	4	1.5	5.6	2.0591260281974
0.1	0.001	5	0.1	0	0
0.1	0.001	5	0.15	1.4	1.95959179422654
0.1	0.001	5	0.2	3.8	2.56124969497314
0.1	0.001	5	0.25	5	2.44948974278318
0.1	0.001	5	0.3	5.4	1.01980390271856
0.1	0.001	5	0.35	6.8	1.72046505340853
0.1	0.001	5	0.4	8.8	2.13541565040626
0.1	0.001	5	0.45	11.8	0.979795897113271
0.1	0.001	5	0.5	9.4	2.24499443206436
0.1	0.001	5	0.55	9.6	1.01980390271856
0.1	0.001	5	0.6	8.6	1.35646599662505
0.1	0.001	5	0.65	9.4	2.0591260281974
0.1	0.001	5	0.7	9.4	1.35646599662505
0.1	0.001	5	0.75	8	1.4142135623731
0.1	0.001	5	0.8	7.8	1.16619037896906
0.1	0.001	5	0.85	8.2	2.48193472919817
0.1	0.001	5	0.9	6.4	1.49666295470958
0.1	0.001	5	0.95	5.8	0.748331477354788
0.1	0.001	5	1	6.6	2.41660919471891
0.1	0.001	5	1.05	6.8	0.979795897113271
0.1	0.001	5	1.1	6.2	0.748331477354788
0.1	0.001	5	1.15	6.8	3.18747549010185
0.1	0.001	5	1.2	5.8	1.6
0.1	0.001	5	1.25	6	2
0.1	0.001	5	1.3	6	1.09544511501033
0.1	0.001	5	1.35	4.6	0.489897948556636
0.1	0.001	5	1.4	4.4	0.489897948556636
0.1	0.001	5	1.45	4.6	1.01980390271856
0.1	0.001	5	1.5	6.6	1.35646599662505
0.1	0.001	6	0.1	0	0
0.1	0.001	6	0.15	1	1
0.1	0.001	6	0.2	4.6	3.26190128606002
0.1	0.001	6	0.25	8	4.28952211790544
0.1	0.001	6	0.3	8.6	2.24499443206436
0.1	0.001	6	0.35	12.8	1.46969384566991
0.1	0.001	6	0.4	10.4	1.85472369909914
0.1	0.001	6	0.45	13.6	0.8
0.1	0.001	6	0.5	10.6	1.62480768092719
0.1	0.001	6	0.55	10	2.0976176963403
0.1	0.001	6	0.6	10	2.5298221281347
0.1	0.001	6	0.65	10.6	3.13687742827162
0.1	0.001	6	0.7	9.4	1.62480768092719
0.1	0.001	6	0.75	8.8	1.16619037896906
0.1	0.001	6	0.8	8.6	1.85472369909914
0.1	0.001	6	0.85	6.6	2.24499443206436
0.1	0.001	6	0.9	5.4	0.8
0.1	0.001	6	0.95	6.8	1.93907194296653
0.1	0.001	6	1	6.6	2.57681974534503
0.1	0.001	6	1.05	5.6	0.8
0.1	0.001	6	1.1	5.4	2.24499443206436
0.1	0.001	6	1.15	6.8	1.72046505340853
0.1	0.001	6	1.2	5.6	0.8
0.1	0.001	6	1.25	6.2	1.46969384566991
0.1	0.001	6	1.3	4.2	1.72046505340853
0.1	0.001	6	1.35	5.2	2.56124969497314
0.1	0.001	6	1.4	5	1.4142135623731
0.1	0.001	6	1.45	4.2	0.748331477354788
0.1	0.001	6	1.5	5.2	1.6
0.1	0.001	7	0.1	0	0
0.1	0.001	7	0.15	3.2	1.46969384566991
0.1	0.001	7	0.2	9.6	4.27083130081252
0.1	0.001	7	0.25	8.2	2.22710574513201
0.1	0.001	7	0.3	13.4	2.57681974534503
0.1	0.001	7	0.35	12.6	2.57681974534503
0.1	0.001	7	0.4	13.2	3.42928563989645
0.1	0.001	7	0.45	10.8	1.6
0.1	0.001	7	0.5	10.25	0.82915619758885
0.1	0.001	7	0.55	11.4	1.01980390271856
0.1	0.001	7	0.6	11.2	1.93907194296653
0.1	0.001	7	0.65	8.6	1.2
0.1	0.001	7	0.7	9	1.54919333848297
0.1	0.001	7	0.75	8.2	1.83303027798234
0.1	0.001	7	0.8	8.4	1.85472369909914
0.1	0.001	7	0.85	7	2.0976176963403
0.1	0.001	7	0.9	8.2	2.63818119165458
0.1	0.001	7	0.95	5	0.632455532033676
0.1	0.001	7	1	7.2	2.13541565040626
0.1	0.001	7	1.05	5.6	0.8
0.1	0.001	7	1.1	7.4	1.95959179422654
0.1	0.001	7	1.15	5	0.632455532033676
0.1	0.001	7	1.2	5	1.26491106406735
0.1	0.001	7	1.25	3.2	0.4
0.1	0.001	7	1.3	4.2	0.979795897113271
0.1	0.001	7	1.35	4	1.26491106406735
0.1	0.001	7	1.4	5.2	1.72046505340853
0.1	0.001	7	1.45	4.6	1.49666295470958
0.1	0.001	7	1.5	4.2	0.979795897113271
0.1	0.001	8	0.1	0.8	1.16619037896906
0.1	0.001	8	0.15	1.8	2.22710574513201
0.1	0.001	8	0.2	6.6	1.74355957741627
0.1	0.001	8	0.25	11.4	2.33238075793812
0.1	0.001	8	0.3	16	3.63318042491699
0.1	0.001	8	0.35	13.6	2.41660919471891
0.1	0.001	8	0.4	13.6	1.49666295470958
0.1	0.001	8	0.45	11	1.09544511501033
0.1	0.001	8	0.5	10.4	0.8
0.1	0.001	8	0.55	11	3.22490309931942
0.1	0.001	8	0.6	8.8	0.979795897113271
0.1	0.001	8	0.65	8.2	1.6
0.1	0.001	8	0.7	9.2	0.979795897113271
0.1	0.001	8	0.75	7	0.894427190999916
0.1	0.001	8	0.8	7.4	1.01980390271856
0.1	0.001	8	0.85	6.2	2.13541565040626
0.1	0.001	8	0.9	6.2	1.32664991614216
0.1	0.001	8	0.95	4.6	1.2
0.1	0.001	8	1	5.6	0.8
0.1	0.001	8	1.05	5.4	1.35646599662505
0.1	0.001	8	1.1	6.2	1.72046505340853
0.1	0.001	8	1.15	5.2	0.748331477354788
0.1	0.001	8	1.2	4.6	1.35646599662505
0.1	0.001	8	1.25	5.4	0.8
0.1	0.001	8	1.3	4.8	1.16619037896906
0.1	0.001	8	1.35	3.8	1.16619037896906
0.1	0.001	8	1.4	5	2.28035085019828
0.1	0.001	8	1.45	4	0.894427190999916
0.1	0.001	8	1.5	5.8	1.32664991614216
0.1	0.001	9	0.1	0.2	0.4
0.1	0.001	9	0.15	5	2.54950975679639
0.1	0.001	9	0.2	8	3.63318042491699
0.1	0.001	9	0.25	16.6	2.41660919471891
0.1	0.001	9	0.3	13.8	2.31516738055805
0.1	0.001	9	0.35	13.2	0.748331477354788
0.1	0.001	9	0.4	11.8	1.46969384566991
0.1	0.001	9	0.45	11	1.26491106406735
0.1	0.001	9	0.5	10.2	2.22710574513201
0.1	0.001	9	0.55	11.4	2.0591260281974
0.1	0.001	9	0.6	9.6	2.0591260281974
0.1	0.001	9	0.65	6.8	1.16619037896906
0.1	0.001	9	0.7	8.2	2.48193472919817
0.1	0.001	9	0.75	7.8	1.72046505340853
0.1	0.001	9	0.8	6	1.26491106406735
0.1	0.001	9	0.85	6.8	0.979795897113271
0.1	0.001	9	0.9	6.2	1.6
0.1	0.001	9	0.95	5.4	0.489897948556636
0.1	0.001	9	1	4.8	1.46969384566991
0.1	0.001	9	1.05	6	1.67332005306815
0.1	0.001	9	1.1	5.6	2.0591260281974
0.1	0.001	9	1.15	6.6	1.01980390271856
0.1	0.001	9	1.2	5.2	1.6
0.1	0.001	9	1.25	4.2	0.979795897113271
0.1	0.001	9	1.3	3.6	0.489897948556636
0.1	0.001	9	1.35	3.8	0.748331477354788
0.1	0.001	9	1.4	4.4	1.49666295470958
0.1	0.001	9	1.45	5	1.4142135623731
0.1	0.001	9	1.5	4.2	1.93907194296653
0.1	0.001	10	0.1	0	0
0.1	0.001	10	0.15	6.2	5.56417109729742
0.1	0.001	10	0.2	9.8	1.6
0.1	0.001	10	0.25	16.6	2.24499443206436
0.1	0.001	10	0.3	13.2	2.63818119165458
0.1	0.001	10	0.35	12.8	1.46969384566991
0.1	0.001	10	0.4	13.4	2.24499443206436
0.1	0.001	10	0.45	10.8	2.63818119165458
0.1	0.001	10	0.5	9.8	2.13541565040626
0.1	0.001	10	0.55	9.8	1.93907194296653
0.1	0.001	10	0.6	8	1.4142135623731
0.1	0.001	10	0.65	7.6	1.2
0.1	0.001	10	0.7	9	1.4142135623731
0.1	0.001	10	0.75	7	1.09544511501033
0.1	0.001	10	0.8	6	0.894427190999916
0.1	0.001	10	0.85	6.6	1.74355957741627
0.1	0.001	10	0.9	7.2	1.72046505340853
0.1	0.001	10	0.95	5.8	0.979795897113271
0.1	0.001	10	1	6.4	1.74355957741627
0.1	0.001	10	1.05	5	2.19089023002066
0.1	0.001	10	1.1	5.6	1.35646599662505
0.1	0.001	10	1.15	5.6	0.8
0.1	0.001	10	1.2	4	0.632455532033676
0.1	0.001	10	1.25	4	0.894427190999916
0.1	0.001	10	1.3	5	0.894427190999916
0.1	0.001	10	1.35	4	1.26491106406735
0.1	0.001	10	1.4	3.8	1.32664991614216
0.1	0.001	10	1.45	5.2	0.4
0.1	0.001	10	1.5	4	0.894427190999916
0.1	0.01	1	0.1	0.2	0.4
0.1	0.01	1	0.15	0.8	0.4
0.1	0.01	1	0.2	1.2	0.4
0.1	0.01	1	0.25	1	0
0.1	0.01	1	0.3	1	0
0.1	0.01	1	0.35	2.4	1.35646599662505
0.1	0.01	1	0.4	2	0.894427190999916
0.1	0.01	1	0.45	4.2	5.03587132480567
0.1	0.01	1	0.5	3.4	2.57681974534502
0.1	0.01	1	0.55	5.6	5.49909083394701
0.1	0.01	1	0.6	3.6	3.38230690505755
0.1	0.01	1	0.65	3.4	3.38230690505755
0.1	0.01	1	0.7	3.4	2.0591260281974
0.1	0.01	1	0.75	8	7.74596669241483
0.1	0.01	1	0.8	8.8	3.48711915483254
0.1	0.01	1	0.85	7.8	3.42928563989645
0.1	0.01	1	0.9	3.6	2.41660919471891
0.1	0.01	1	0.95	4.6	3.77359245282264
0.1	0.01	1	1	6.6	2.1540659228538
0.1	0.01	1	1.05	5.4	3.72021504754765
0.1	0.01	1	1.1	6.6	4.31740662898458
0.1	0.01	1	1.15	12.8	3.48711915483254
0.1	0.01	1	1.2	4.8	1.72046505340853
0.1	0.01	1	1.25	9.8	4.53431361950185
0.1	0.01	1	1.3	5	1.09544511501033
0.1	0.01	1	1.35	7.8	4.9152822909778
0.1	0.01	1	1.4	6.2	2.99332590941915
0.1	0.01	1	1.45	7.4	5.08330601085553
0.1	0.01	1	1.5	9	3.74165738677394
0.1	0.01	2	0.1	0.6	0.489897948556636
0.1	0.01	2	0.15	2.2	0.979795897113271
0.1	0.01	2	0.2	2.4	0.8
0.1	0.01	2	0.25	2	0
0.1	0.01	2	0.3	5.8	6.11228271597445
0.1	0.01	2	0.35	8	3.89871773792359
0.1	0.01	2	0.4	8.6	4.4988887516808
0.1	0.01	2	0.45	7.6	2.57681974534503
0.1	0.01	2	0.5	10.6	4.4988887516808
0.1	0.01	2	0.55	8.2	2.63818119165458
0.1	0.01	2	0.6	11	5.05964425626941
0.1	0.01	2	0.65	6.75	1.29903810567666
0.1	0.01	2	0.7	9.4	4.02988833592198
0.1	0.01	2	0.75	9.8	3.86781592116274
0.1	0.01	2	0.8	14.2	6.24179461373089
0.1	0.01	2	0.85	10.8	2.63818119165458
0.1	0.01	2	0.9	14.6	5.98665181883831
0.1	0.01	2	0.95	16.6	4.75815090134813
0.1	0.01	2	1	14	7.15541752799933
0.1	0.01	2	1.05	10	4.47213595499958
0.1	0.01	2	1.1	10.2	7.02566722810012
0.1	0.01	2	1.15	15.2	4.70744091837593
0.1	0.01	2	1.2	10.4	3.00665927567458
0.1	0.01	2	1.25	9	4.69041575982343
0.1	0.01	2	1.3	14.6	6.28012738724303
0.1	0.01	2	1.35	15.2	6.61513416341649
0.1	0.01	2	1.4	13.8	7.19444229944198
0.1	0.01	2	1.45	10.8	6.27375485654325
0.1	0.01	2	1.5	11.2	2.31516738055805
0.1	0.01	3	0.1	1.2	0.748331477354788
0.1	0.01	3	0.15	3.4	1.01980390271856
0.1	0.01	3	0.2	6.8	3.31058907144937
0.1	0.01	3	0.25	7.8	4.06939798987516
0.1	0.01	3	0.3	8.4	3.77359245282264
